ticker,horizon_days,fold,test_from,model,n_test,MAPE_%,MAE,RMSE,ret_RMSE_pp,dir_acc_%
LOFC,1,9,2021-07,Ridge P+M+N (+macro+news),124,5.376,0.941,1.835,10.21,37.1
LOFC,1,9,2021-07,XGBoost P+M+N (+macro+news),124,5.563,0.962,1.791,9.693,43.5
LOFC,1,10,2022-01,naive (no change),91,7.679,1.044,1.485,10.896,2.2
LOFC,1,10,2022-01,"ARIMA(1,1,1)",91,7.714,1.05,1.489,10.91,38.5
LOFC,1,10,2022-01,Ridge P (price only),91,8.158,1.113,1.543,10.832,44.0
LOFC,1,10,2022-01,XGBoost P (price only),91,9.073,1.188,1.675,12.124,46.2
LOFC,1,10,2022-01,Ridge P+M (+macro),91,8.659,1.179,1.591,11.183,42.9
LOFC,1,10,2022-01,XGBoost P+M (+macro),91,9.755,1.28,1.776,12.732,47.3
LOFC,1,10,2022-01,Ridge P+M+N (+macro+news),91,8.945,1.227,1.635,11.374,40.7
LOFC,1,10,2022-01,XGBoost P+M+N (+macro+news),91,11.977,1.65,2.247,14.938,42.9
LOFC,1,11,2022-07,naive (no change),96,3.611,0.281,0.401,5.46,13.5
LOFC,1,11,2022-07,"ARIMA(1,1,1)",96,4.236,0.328,0.423,5.623,36.5
LOFC,1,11,2022-07,Ridge P (price only),96,4.015,0.314,0.435,5.823,42.7
LOFC,1,11,2022-07,XGBoost P (price only),96,4.263,0.332,0.459,6.093,42.7
LOFC,1,11,2022-07,Ridge P+M (+macro),96,4.163,0.324,0.431,5.729,42.7
LOFC,1,11,2022-07,XGBoost P+M (+macro),96,4.33,0.337,0.477,6.456,45.8
LOFC,1,11,2022-07,Ridge P+M+N (+macro+news),96,4.022,0.314,0.428,5.718,40.6
LOFC,1,11,2022-07,XGBoost P+M+N (+macro+news),96,3.661,0.287,0.426,5.827,50.0
LOFC,1,12,2023-01,naive (no change),119,2.237,0.136,0.207,3.536,24.4
LOFC,1,12,2023-01,"ARIMA(1,1,1)",119,2.235,0.136,0.206,3.532,49.6
LOFC,1,12,2023-01,Ridge P (price only),119,2.37,0.144,0.209,3.552,37.8
LOFC,1,12,2023-01,XGBoost P (price only),119,2.551,0.155,0.211,3.529,40.3
LOFC,1,12,2023-01,Ridge P+M (+macro),119,2.457,0.149,0.212,3.612,39.5
LOFC,1,12,2023-01,XGBoost P+M (+macro),119,3.291,0.199,0.252,4.171,28.6
LOFC,1,12,2023-01,Ridge P+M+N (+macro+news),119,2.456,0.149,0.212,3.613,38.7
LOFC,1,12,2023-01,XGBoost P+M+N (+macro+news),119,2.917,0.176,0.232,3.884,31.9
LOFC,1,13,2023-07,naive (no change),123,1.313,0.068,0.101,1.972,43.9
LOFC,1,13,2023-07,"ARIMA(1,1,1)",123,1.453,0.075,0.104,2.011,20.3
LOFC,1,13,2023-07,Ridge P (price only),123,1.409,0.073,0.101,1.946,35.0
LOFC,1,13,2023-07,XGBoost P (price only),123,1.402,0.072,0.097,1.9,38.2
LOFC,1,13,2023-07,Ridge P+M (+macro),123,1.845,0.097,0.128,2.425,31.7
LOFC,1,13,2023-07,XGBoost P+M (+macro),123,1.354,0.07,0.094,1.843,40.7
LOFC,1,13,2023-07,Ridge P+M+N (+macro+news),123,1.831,0.096,0.128,2.415,31.7
LOFC,1,13,2023-07,XGBoost P+M+N (+macro+news),123,1.389,0.072,0.094,1.851,39.8
LOFC,1,14,2024-01,naive (no change),115,2.024,0.115,0.181,3.326,29.6
LOFC,1,14,2024-01,"ARIMA(1,1,1)",115,2.115,0.12,0.181,3.312,33.9
LOFC,1,14,2024-01,Ridge P (price only),115,2.178,0.124,0.185,3.383,36.5
LOFC,1,14,2024-01,XGBoost P (price only),115,2.483,0.142,0.223,3.997,36.5
LOFC,1,14,2024-01,Ridge P+M (+macro),115,2.229,0.127,0.19,3.483,36.5
LOFC,1,14,2024-01,XGBoost P+M (+macro),115,2.241,0.128,0.198,3.619,37.4
LOFC,1,14,2024-01,Ridge P+M+N (+macro+news),115,2.234,0.127,0.191,3.501,37.4
LOFC,1,14,2024-01,XGBoost P+M+N (+macro+news),115,2.182,0.125,0.196,3.579,38.3
LOFC,1,15,2024-07,naive (no change),125,1.623,0.098,0.153,2.57,36.0
LOFC,1,15,2024-07,"ARIMA(1,1,1)",125,1.776,0.107,0.154,2.574,30.4
LOFC,1,15,2024-07,Ridge P (price only),125,1.732,0.105,0.154,2.584,32.8
LOFC,1,15,2024-07,XGBoost P (price only),125,1.804,0.109,0.16,2.685,28.8
LOFC,1,15,2024-07,Ridge P+M (+macro),125,1.77,0.107,0.154,2.582,37.6
LOFC,1,15,2024-07,XGBoost P+M (+macro),125,1.856,0.112,0.161,2.691,29.6
LOFC,1,15,2024-07,Ridge P+M+N (+macro+news),125,1.756,0.106,0.154,2.579,36.8
LOFC,1,15,2024-07,XGBoost P+M+N (+macro+news),125,1.823,0.11,0.16,2.685,32.8
LOFC,1,16,2025-01,naive (no change),114,1.558,0.096,0.132,2.124,33.3
LOFC,1,16,2025-01,"ARIMA(1,1,1)",114,1.695,0.105,0.136,2.173,29.8
LOFC,1,16,2025-01,Ridge P (price only),114,1.601,0.099,0.131,2.097,37.7
LOFC,1,16,2025-01,XGBoost P (price only),114,1.577,0.098,0.126,1.997,43.9
LOFC,1,16,2025-01,Ridge P+M (+macro),114,1.598,0.099,0.13,2.094,37.7
LOFC,1,16,2025-01,XGBoost P+M (+macro),114,1.607,0.099,0.126,2.02,42.1
LOFC,1,16,2025-01,Ridge P+M+N (+macro+news),114,1.592,0.098,0.13,2.087,42.1
LOFC,1,16,2025-01,XGBoost P+M+N (+macro+news),114,1.597,0.099,0.126,2.02,39.5
LOFC,1,17,2025-07,naive (no change),124,1.19,0.073,0.135,2.26,48.4
LOFC,1,17,2025-07,"ARIMA(1,1,1)",124,1.301,0.08,0.135,2.268,21.8
LOFC,1,17,2025-07,Ridge P (price only),124,1.252,0.077,0.133,2.227,31.5
LOFC,1,17,2025-07,XGBoost P (price only),124,1.3,0.08,0.133,2.228,35.5
LOFC,1,17,2025-07,Ridge P+M (+macro),124,1.256,0.077,0.133,2.231,30.6
LOFC,1,17,2025-07,XGBoost P+M (+macro),124,1.261,0.077,0.129,2.177,37.9
LOFC,1,17,2025-07,Ridge P+M+N (+macro+news),124,1.245,0.076,0.133,2.227,32.3
LOFC,1,17,2025-07,XGBoost P+M+N (+macro+news),124,1.258,0.077,0.13,2.182,36.3
LOFC,1,18,2026-01,naive (no change),118,1.383,0.077,0.113,2.017,42.4
LOFC,1,18,2026-01,"ARIMA(1,1,1)",118,1.385,0.077,0.113,2.017,30.5
LOFC,1,18,2026-01,Ridge P (price only),118,1.453,0.081,0.112,1.991,36.4
LOFC,1,18,2026-01,XGBoost P (price only),118,1.448,0.081,0.112,2.022,40.7
LOFC,1,18,2026-01,Ridge P+M (+macro),118,1.465,0.082,0.112,1.996,38.1
LOFC,1,18,2026-01,XGBoost P+M (+macro),118,1.525,0.085,0.118,2.122,37.3
LOFC,1,18,2026-01,Ridge P+M+N (+macro+news),118,1.46,0.081,0.112,1.993,37.3
LOFC,1,18,2026-01,XGBoost P+M+N (+macro+news),118,1.437,0.08,0.112,2.015,39.0
LOFC,5,0,2017-01,naive (no change),97,5.29,0.151,0.22,8.655,29.9
LOFC,5,0,2017-01,"ARIMA(1,1,1)",97,5.291,0.151,0.22,8.651,47.4
LOFC,5,0,2017-01,Ridge P (price only),97,5.725,0.168,0.226,8.546,40.2
LOFC,5,0,2017-01,XGBoost P (price only),97,6.385,0.183,0.239,9.23,34.0
LOFC,5,0,2017-01,Ridge P+M (+macro),97,6.78,0.199,0.259,9.778,28.9
LOFC,5,0,2017-01,XGBoost P+M (+macro),97,6.542,0.187,0.252,9.723,29.9
LOFC,5,0,2017-01,Ridge P+M+N (+macro+news),97,6.831,0.202,0.266,10.014,28.9
LOFC,5,0,2017-01,XGBoost P+M+N (+macro+news),97,6.378,0.184,0.254,9.8,30.9
LOFC,5,1,2017-07,naive (no change),103,3.044,0.117,0.159,4.203,34.0
LOFC,5,1,2017-07,"ARIMA(1,1,1)",103,3.291,0.127,0.161,4.267,35.0
LOFC,5,1,2017-07,Ridge P (price only),103,3.096,0.118,0.153,4.014,43.7
LOFC,5,1,2017-07,XGBoost P (price only),103,2.933,0.113,0.141,3.668,46.6
LOFC,5,1,2017-07,Ridge P+M (+macro),103,3.263,0.125,0.16,4.203,39.8
LOFC,5,1,2017-07,XGBoost P+M (+macro),103,3.188,0.123,0.156,4.126,43.7
LOFC,5,1,2017-07,Ridge P+M+N (+macro+news),103,3.533,0.135,0.174,4.523,38.8
LOFC,5,1,2017-07,XGBoost P+M+N (+macro+news),103,3.214,0.124,0.154,4.008,44.7
LOFC,5,2,2018-01,naive (no change),97,3.111,0.115,0.145,3.895,21.6
LOFC,5,2,2018-01,"ARIMA(1,1,1)",97,3.42,0.126,0.153,4.09,29.9
LOFC,5,2,2018-01,Ridge P (price only),97,3.042,0.114,0.138,3.682,50.5
LOFC,5,2,2018-01,XGBoost P (price only),97,3.379,0.127,0.161,4.29,37.1
LOFC,5,2,2018-01,Ridge P+M (+macro),97,3.14,0.118,0.144,3.833,42.3
LOFC,5,2,2018-01,XGBoost P+M (+macro),97,3.268,0.123,0.151,4.032,50.5
LOFC,5,2,2018-01,Ridge P+M+N (+macro+news),97,3.194,0.12,0.145,3.851,44.3
LOFC,5,2,2018-01,XGBoost P+M+N (+macro+news),97,3.178,0.119,0.148,3.932,46.4
LOFC,5,3,2018-07,naive (no change),93,3.716,0.13,0.17,4.967,23.7
LOFC,5,3,2018-07,"ARIMA(1,1,1)",93,3.716,0.13,0.17,4.967,40.9
LOFC,5,3,2018-07,Ridge P (price only),93,3.934,0.137,0.169,4.917,46.2
LOFC,5,3,2018-07,XGBoost P (price only),93,3.884,0.136,0.175,5.102,40.9
LOFC,5,3,2018-07,Ridge P+M (+macro),93,3.968,0.139,0.171,4.956,46.2
LOFC,5,3,2018-07,XGBoost P+M (+macro),93,3.778,0.133,0.173,5.103,46.2
LOFC,5,3,2018-07,Ridge P+M+N (+macro+news),93,3.947,0.138,0.171,4.932,49.5
LOFC,5,3,2018-07,XGBoost P+M+N (+macro+news),93,3.769,0.133,0.176,5.173,47.3
LOFC,5,4,2019-01,naive (no change),90,4.661,0.158,0.202,6.191,20.0
LOFC,5,4,2019-01,"ARIMA(1,1,1)",90,4.683,0.159,0.202,6.207,41.1
LOFC,5,4,2019-01,Ridge P (price only),90,4.745,0.159,0.196,6.021,47.8
LOFC,5,4,2019-01,XGBoost P (price only),90,4.991,0.167,0.215,6.508,62.2
LOFC,5,4,2019-01,Ridge P+M (+macro),90,4.84,0.163,0.2,6.176,48.9
LOFC,5,4,2019-01,XGBoost P+M (+macro),90,5.095,0.172,0.204,6.17,51.1
LOFC,5,4,2019-01,Ridge P+M+N (+macro+news),90,4.794,0.162,0.196,6.034,46.7
LOFC,5,4,2019-01,XGBoost P+M+N (+macro+news),90,4.803,0.162,0.201,6.086,54.4
LOFC,5,5,2019-07,naive (no change),116,2.044,0.078,0.104,2.73,35.3
LOFC,5,5,2019-07,"ARIMA(1,1,1)",116,2.105,0.081,0.103,2.718,34.5
LOFC,5,5,2019-07,Ridge P (price only),116,2.152,0.082,0.1,2.63,37.9
LOFC,5,5,2019-07,XGBoost P (price only),116,2.246,0.086,0.108,2.84,38.8
LOFC,5,5,2019-07,Ridge P+M (+macro),116,2.403,0.092,0.112,2.921,35.3
LOFC,5,5,2019-07,XGBoost P+M (+macro),116,2.284,0.088,0.111,2.913,41.4
LOFC,5,5,2019-07,Ridge P+M+N (+macro+news),116,2.567,0.098,0.122,3.167,31.9
LOFC,5,5,2019-07,XGBoost P+M+N (+macro+news),116,2.275,0.088,0.115,3.009,40.5
LOFC,5,6,2020-01,naive (no change),78,6.092,0.194,0.262,8.69,15.4
LOFC,5,6,2020-01,"ARIMA(1,1,1)",78,6.093,0.194,0.262,8.691,28.2
LOFC,5,6,2020-01,Ridge P (price only),78,6.728,0.213,0.273,9.012,48.7
LOFC,5,6,2020-01,XGBoost P (price only),78,6.004,0.189,0.259,8.32,44.9
LOFC,5,6,2020-01,Ridge P+M (+macro),78,6.665,0.213,0.273,9.095,50.0
LOFC,5,6,2020-01,XGBoost P+M (+macro),78,6.312,0.199,0.271,8.794,42.3
LOFC,5,6,2020-01,Ridge P+M+N (+macro+news),78,6.878,0.219,0.28,9.298,46.2
LOFC,5,6,2020-01,XGBoost P+M+N (+macro+news),78,6.766,0.214,0.282,9.031,35.9
LOFC,5,7,2020-07,naive (no change),125,4.158,0.154,0.22,6.144,16.0
LOFC,5,7,2020-07,"ARIMA(1,1,1)",125,4.165,0.155,0.22,6.153,42.4
LOFC,5,7,2020-07,Ridge P (price only),125,4.401,0.163,0.224,6.248,49.6
LOFC,5,7,2020-07,XGBoost P (price only),125,4.929,0.182,0.25,6.958,42.4
LOFC,5,7,2020-07,Ridge P+M (+macro),125,4.545,0.168,0.228,6.364,43.2
LOFC,5,7,2020-07,XGBoost P+M (+macro),125,4.056,0.15,0.216,6.037,52.8
LOFC,5,7,2020-07,Ridge P+M+N (+macro+news),125,4.653,0.172,0.229,6.38,43.2
LOFC,5,7,2020-07,XGBoost P+M+N (+macro+news),125,4.211,0.156,0.223,6.251,52.8
LOFC,5,8,2021-01,naive (no change),114,7.165,0.497,0.884,17.897,15.8
LOFC,5,8,2021-01,"ARIMA(1,1,1)",114,7.264,0.503,0.884,17.816,43.0
LOFC,5,8,2021-01,Ridge P (price only),114,8.647,0.602,1.023,19.538,42.1
LOFC,5,8,2021-01,XGBoost P (price only),114,9.455,0.643,1.003,19.223,36.8
LOFC,5,8,2021-01,Ridge P+M (+macro),114,8.642,0.603,1.032,19.755,42.1
LOFC,5,8,2021-01,XGBoost P+M (+macro),114,8.347,0.576,0.978,19.177,43.9
LOFC,5,8,2021-01,Ridge P+M+N (+macro+news),114,8.617,0.602,1.033,19.767,39.5
LOFC,5,8,2021-01,XGBoost P+M+N (+macro+news),114,8.691,0.594,0.968,19.093,38.6
LOFC,5,9,2021-07,naive (no change),124,11.876,2.26,4.386,31.354,9.7
LOFC,5,9,2021-07,"ARIMA(1,1,1)",124,11.929,2.266,4.383,31.283,45.2
LOFC,5,9,2021-07,Ridge P (price only),124,13.083,2.445,4.322,30.937,43.5
LOFC,5,9,2021-07,XGBoost P (price only),124,12.974,2.385,4.302,29.868,46.0
LOFC,5,9,2021-07,Ridge P+M (+macro),124,12.961,2.42,4.295,30.783,45.2
LOFC,5,9,2021-07,XGBoost P+M (+macro),124,13.623,2.432,4.189,29.711,45.2
LOFC,5,9,2021-07,Ridge P+M+N (+macro+news),124,13.186,2.438,4.269,30.569,44.4
LOFC,5,9,2021-07,XGBoost P+M+N (+macro+news),124,14.047,2.496,4.403,29.904,42.7
LOFC,5,10,2022-01,naive (no change),91,16.118,1.988,2.772,18.568,0.0
LOFC,5,10,2022-01,"ARIMA(1,1,1)",91,15.87,1.954,2.735,18.424,72.5
LOFC,5,10,2022-01,Ridge P (price only),91,19.479,2.576,3.528,20.753,44.0
LOFC,5,10,2022-01,XGBoost P (price only),91,19.932,2.448,3.303,22.716,49.5
LOFC,5,10,2022-01,Ridge P+M (+macro),91,28.89,3.333,4.131,29.702,27.5
LOFC,5,10,2022-01,XGBoost P+M (+macro),91,25.094,2.995,3.868,26.664,39.6
LOFC,5,10,2022-01,Ridge P+M+N (+macro+news),91,31.488,3.744,4.565,31.328,25.3
LOFC,5,10,2022-01,XGBoost P+M+N (+macro+news),91,44.621,6.188,8.088,45.301,26.4
LOFC,5,11,2022-07,naive (no change),96,9.127,0.723,0.963,13.964,6.2
LOFC,5,11,2022-07,"ARIMA(1,1,1)",96,9.018,0.716,0.964,14.021,60.4
LOFC,5,11,2022-07,Ridge P (price only),96,10.362,0.824,1.067,15.065,42.7
LOFC,5,11,2022-07,XGBoost P (price only),96,12.539,0.986,1.278,17.005,46.9
LOFC,5,11,2022-07,Ridge P+M (+macro),96,14.556,1.105,1.236,16.457,45.8
LOFC,5,11,2022-07,XGBoost P+M (+macro),96,12.343,0.975,1.187,16.239,44.8
LOFC,5,11,2022-07,Ridge P+M+N (+macro+news),96,12.043,0.927,1.093,15.157,45.8
LOFC,5,11,2022-07,XGBoost P+M+N (+macro+news),96,9.977,0.801,1.095,15.626,56.2
LOFC,5,12,2023-01,naive (no change),119,5.249,0.314,0.398,6.797,8.4
LOFC,5,12,2023-01,"ARIMA(1,1,1)",119,5.249,0.314,0.398,6.796,64.7
LOFC,5,12,2023-01,Ridge P (price only),119,5.822,0.349,0.43,7.185,32.8
LOFC,5,12,2023-01,XGBoost P (price only),119,7.703,0.462,0.575,9.307,30.3
LOFC,5,12,2023-01,Ridge P+M (+macro),119,5.474,0.33,0.425,7.07,52.9
LOFC,5,12,2023-01,XGBoost P+M (+macro),119,15.443,0.877,1.081,19.145,31.9
LOFC,5,12,2023-01,Ridge P+M+N (+macro+news),119,5.445,0.328,0.425,7.12,52.9
LOFC,5,12,2023-01,XGBoost P+M+N (+macro+news),119,9.868,0.565,0.685,12.084,31.9
LOFC,5,13,2023-07,naive (no change),123,2.514,0.128,0.158,3.03,21.1
LOFC,5,13,2023-07,"ARIMA(1,1,1)",123,2.635,0.135,0.162,3.1,19.5
LOFC,5,13,2023-07,Ridge P (price only),123,2.941,0.15,0.176,3.373,22.0
LOFC,5,13,2023-07,XGBoost P (price only),123,4.157,0.213,0.282,5.281,31.7
LOFC,5,13,2023-07,Ridge P+M (+macro),123,5.557,0.288,0.358,6.646,17.9
LOFC,5,13,2023-07,XGBoost P+M (+macro),123,4.642,0.239,0.304,5.64,30.1
LOFC,5,13,2023-07,Ridge P+M+N (+macro+news),123,5.245,0.273,0.349,6.465,30.1
LOFC,5,13,2023-07,XGBoost P+M+N (+macro+news),123,2.964,0.153,0.195,3.677,43.1
LOFC,5,14,2024-01,naive (no change),115,5.48,0.316,0.455,8.99,13.0
LOFC,5,14,2024-01,"ARIMA(1,1,1)",115,5.483,0.316,0.455,8.989,39.1
LOFC,5,14,2024-01,Ridge P (price only),115,5.771,0.331,0.451,8.811,41.7
LOFC,5,14,2024-01,XGBoost P (price only),115,6.685,0.386,0.586,11.02,40.9
LOFC,5,14,2024-01,Ridge P+M (+macro),115,5.761,0.332,0.468,9.165,40.0
LOFC,5,14,2024-01,XGBoost P+M (+macro),115,6.282,0.358,0.508,9.986,39.1
LOFC,5,14,2024-01,Ridge P+M+N (+macro+news),115,5.812,0.338,0.481,9.429,44.3
LOFC,5,14,2024-01,XGBoost P+M+N (+macro+news),115,5.836,0.336,0.491,9.67,46.1
LOFC,5,15,2024-07,naive (no change),125,4.281,0.256,0.338,5.887,15.2
LOFC,5,15,2024-07,"ARIMA(1,1,1)",125,4.305,0.257,0.337,5.869,44.8
LOFC,5,15,2024-07,Ridge P (price only),125,4.425,0.264,0.334,5.771,44.0
LOFC,5,15,2024-07,XGBoost P (price only),125,5.043,0.3,0.369,6.284,34.4
LOFC,5,15,2024-07,Ridge P+M (+macro),125,4.572,0.272,0.345,5.923,49.6
LOFC,5,15,2024-07,XGBoost P+M (+macro),125,4.495,0.268,0.354,6.14,44.0
LOFC,5,15,2024-07,Ridge P+M+N (+macro+news),125,4.466,0.266,0.34,5.874,52.0
LOFC,5,15,2024-07,XGBoost P+M+N (+macro+news),125,4.605,0.277,0.357,6.148,38.4
LOFC,5,16,2025-01,naive (no change),114,2.866,0.176,0.233,3.691,17.5
LOFC,5,16,2025-01,"ARIMA(1,1,1)",114,2.866,0.176,0.233,3.691,46.5
LOFC,5,16,2025-01,Ridge P (price only),114,3.035,0.186,0.25,3.931,43.0
LOFC,5,16,2025-01,XGBoost P (price only),114,3.992,0.245,0.326,5.153,36.0
LOFC,5,16,2025-01,Ridge P+M (+macro),114,3.11,0.191,0.257,4.024,40.4
LOFC,5,16,2025-01,XGBoost P+M (+macro),114,3.351,0.205,0.268,4.25,32.5
LOFC,5,16,2025-01,Ridge P+M+N (+macro+news),114,3.008,0.185,0.245,3.855,44.7
LOFC,5,16,2025-01,XGBoost P+M+N (+macro+news),114,3.489,0.214,0.275,4.358,29.8
LOFC,5,17,2025-07,naive (no change),124,2.151,0.133,0.22,3.658,33.9
LOFC,5,17,2025-07,"ARIMA(1,1,1)",124,2.188,0.135,0.22,3.664,38.7
LOFC,5,17,2025-07,Ridge P (price only),124,2.465,0.152,0.239,3.908,31.5
LOFC,5,17,2025-07,XGBoost P (price only),124,2.823,0.173,0.258,4.232,39.5
LOFC,5,17,2025-07,Ridge P+M (+macro),124,2.583,0.159,0.246,4.016,33.1
LOFC,5,17,2025-07,XGBoost P+M (+macro),124,2.259,0.14,0.241,4.044,40.3
LOFC,5,17,2025-07,Ridge P+M+N (+macro+news),124,2.424,0.15,0.238,3.912,36.3
LOFC,5,17,2025-07,XGBoost P+M+N (+macro+news),124,2.15,0.133,0.22,3.687,41.9
LOFC,5,18,2026-01,naive (no change),118,2.558,0.142,0.182,3.23,22.0
LOFC,5,18,2026-01,"ARIMA(1,1,1)",118,2.631,0.146,0.184,3.262,32.2
LOFC,5,18,2026-01,Ridge P (price only),118,2.93,0.163,0.204,3.6,28.8
LOFC,5,18,2026-01,XGBoost P (price only),118,2.838,0.158,0.198,3.514,44.9
LOFC,5,18,2026-01,Ridge P+M (+macro),118,2.916,0.162,0.205,3.613,31.4
LOFC,5,18,2026-01,XGBoost P+M (+macro),118,3.254,0.179,0.221,3.991,44.9
LOFC,5,18,2026-01,Ridge P+M+N (+macro+news),118,2.879,0.161,0.202,3.571,33.1
LOFC,5,18,2026-01,XGBoost P+M+N (+macro+news),118,2.773,0.154,0.187,3.332,42.4
LOLC,1,0,2017-01,naive (no change),101,1.873,1.52,1.984,2.451,13.9
LOLC,1,0,2017-01,"ARIMA(1,1,1)",101,1.875,1.521,1.985,2.452,36.6
LOLC,1,0,2017-01,Ridge P (price only),101,1.92,1.553,1.992,2.458,46.5
LOLC,1,0,2017-01,XGBoost P (price only),101,2.016,1.623,2.007,2.449,41.6
LOLC,1,0,2017-01,Ridge P+M (+macro),101,1.917,1.552,1.989,2.461,42.6
LOLC,1,0,2017-01,XGBoost P+M (+macro),101,2.079,1.677,2.099,2.574,41.6
LOLC,1,0,2017-01,Ridge P+M+N (+macro+news),101,2.048,1.664,2.123,2.61,39.6
LOLC,1,0,2017-01,XGBoost P+M+N (+macro+news),101,2.21,1.786,2.272,2.788,38.6
LOLC,1,1,2017-07,naive (no change),112,1.091,1.346,2.086,1.697,18.8
LOLC,1,1,2017-07,"ARIMA(1,1,1)",112,1.098,1.353,2.086,1.697,32.1
LOLC,1,1,2017-07,Ridge P (price only),112,1.148,1.416,2.121,1.729,41.1
LOLC,1,1,2017-07,XGBoost P (price only),112,1.434,1.767,2.425,1.969,29.5
LOLC,1,1,2017-07,Ridge P+M (+macro),112,1.189,1.466,2.141,1.742,35.7
LOLC,1,1,2017-07,XGBoost P+M (+macro),112,1.326,1.635,2.34,1.903,33.9
LOLC,1,1,2017-07,Ridge P+M+N (+macro+news),112,1.272,1.571,2.199,1.799,34.8
LOLC,1,1,2017-07,XGBoost P+M+N (+macro+news),112,1.389,1.724,2.458,1.997,37.5
LOLC,1,2,2018-01,naive (no change),88,1.235,1.459,2.112,1.789,19.3
LOLC,1,2,2018-01,"ARIMA(1,1,1)",88,1.234,1.458,2.111,1.787,53.4
LOLC,1,2,2018-01,Ridge P (price only),88,1.265,1.495,2.119,1.79,39.8
LOLC,1,2,2018-01,XGBoost P (price only),88,1.461,1.715,2.297,1.95,34.1
LOLC,1,2,2018-01,Ridge P+M (+macro),88,1.288,1.521,2.159,1.823,42.0
LOLC,1,2,2018-01,XGBoost P+M (+macro),88,1.564,1.816,2.373,2.045,35.2
LOLC,1,2,2018-01,Ridge P+M+N (+macro+news),88,1.303,1.542,2.198,1.861,38.6
LOLC,1,2,2018-01,XGBoost P+M+N (+macro+news),88,1.535,1.797,2.382,2.036,34.1
LOLC,1,3,2018-07,naive (no change),89,1.918,1.746,2.405,2.634,13.5
LOLC,1,3,2018-07,"ARIMA(1,1,1)",89,1.918,1.746,2.405,2.634,13.5
LOLC,1,3,2018-07,Ridge P (price only),89,1.981,1.802,2.442,2.669,40.4
LOLC,1,3,2018-07,XGBoost P (price only),89,1.997,1.817,2.495,2.72,50.6
LOLC,1,3,2018-07,Ridge P+M (+macro),89,1.977,1.796,2.417,2.641,44.9
LOLC,1,3,2018-07,XGBoost P+M (+macro),89,1.956,1.779,2.44,2.677,50.6
LOLC,1,3,2018-07,Ridge P+M+N (+macro+news),89,1.953,1.775,2.407,2.632,51.7
LOLC,1,3,2018-07,XGBoost P+M+N (+macro+news),89,1.966,1.788,2.417,2.641,56.2
LOLC,1,4,2019-01,naive (no change),83,1.52,1.382,2.025,2.226,25.3
LOLC,1,4,2019-01,"ARIMA(1,1,1)",83,1.542,1.402,2.028,2.23,37.3
LOLC,1,4,2019-01,Ridge P (price only),83,1.586,1.441,2.032,2.231,34.9
LOLC,1,4,2019-01,XGBoost P (price only),83,1.628,1.48,2.071,2.278,39.8
LOLC,1,4,2019-01,Ridge P+M (+macro),83,1.652,1.498,2.035,2.236,36.1
LOLC,1,4,2019-01,XGBoost P+M (+macro),83,1.725,1.565,2.043,2.252,43.4
LOLC,1,4,2019-01,Ridge P+M+N (+macro+news),83,1.702,1.545,2.074,2.284,41.0
LOLC,1,4,2019-01,XGBoost P+M+N (+macro+news),83,1.708,1.551,2.058,2.263,38.6
LOLC,1,5,2019-07,naive (no change),110,1.951,2.501,4.709,3.592,12.7
LOLC,1,5,2019-07,"ARIMA(1,1,1)",110,1.958,2.508,4.718,3.602,42.7
LOLC,1,5,2019-07,Ridge P (price only),110,1.96,2.508,4.761,3.615,50.9
LOLC,1,5,2019-07,XGBoost P (price only),110,2.065,2.634,4.688,3.584,44.5
LOLC,1,5,2019-07,Ridge P+M (+macro),110,2.019,2.584,4.849,3.7,42.7
LOLC,1,5,2019-07,XGBoost P+M (+macro),110,2.218,2.821,5.009,3.841,44.5
LOLC,1,5,2019-07,Ridge P+M+N (+macro+news),110,2.132,2.717,4.977,3.813,37.3
LOLC,1,5,2019-07,XGBoost P+M+N (+macro+news),110,2.19,2.791,4.938,3.795,43.6
LOLC,1,6,2020-01,naive (no change),82,2.262,2.813,3.973,3.326,3.7
LOLC,1,6,2020-01,"ARIMA(1,1,1)",82,2.198,2.724,3.929,3.311,62.2
LOLC,1,6,2020-01,Ridge P (price only),82,2.298,2.875,3.968,3.318,45.1
LOLC,1,6,2020-01,XGBoost P (price only),82,2.47,3.042,4.342,3.655,50.0
LOLC,1,6,2020-01,Ridge P+M (+macro),82,2.225,2.772,3.917,3.309,52.4
LOLC,1,6,2020-01,XGBoost P+M (+macro),82,2.677,3.35,4.581,3.766,36.6
LOLC,1,6,2020-01,Ridge P+M+N (+macro+news),82,2.195,2.734,3.889,3.287,53.7
LOLC,1,6,2020-01,XGBoost P+M+N (+macro+news),82,2.553,3.142,4.387,3.697,46.3
LOLC,1,7,2020-07,naive (no change),125,1.592,2.142,3.147,2.317,4.0
LOLC,1,7,2020-07,"ARIMA(1,1,1)",125,1.592,2.142,3.147,2.317,44.8
LOLC,1,7,2020-07,Ridge P (price only),125,1.676,2.251,3.192,2.343,44.0
LOLC,1,7,2020-07,XGBoost P (price only),125,1.713,2.306,3.371,2.46,54.4
LOLC,1,7,2020-07,Ridge P+M (+macro),125,1.658,2.231,3.206,2.352,48.8
LOLC,1,7,2020-07,XGBoost P+M (+macro),125,1.674,2.253,3.287,2.41,54.4
LOLC,1,7,2020-07,Ridge P+M+N (+macro+news),125,1.691,2.275,3.244,2.382,47.2
